#=======================================================================================================================
# InTensors - CN mixture SELFIES dataset
#=======================================================================================================================
#
# Author           : Nimal Naser (n2[ⓐⓣ]intensors.com)
# Company          : InTensors
# Version          : 1.3.1
# Created on       : 4 June 2026
# Last modified on : 25 June 2026
#
#-----------------------------------------------------------------------------------------------------------------------
#
#-----------------------------------------------------------------------------------------------------------------------
#
#
#-----------------------------------------------------------------------------------------------------------------------
# Changelog
#-----------------------------------------------------------------------------------------------------------------------
#
#-----------------------------------------------------------------------------------------------------------------------
# Information
#-----------------------------------------------------------------------------------------------------------------------
# Source: cheetah_mixture_composition.dat joined with cheetah_materials.dat
# (SELFIES) and cheetah_cetane_number.dat (CN, required).
# Unused cpnt_selfies_* slots are NaN.
# Mixture order follows cheetah_mixture.dat.
# Selection: identified components <= 10, or top 10 identified volume fractions >= 95 % of total identified volume when > 10 identified components.
# Unidentified components are excluded from ranking and thresholds.
# cpnt_vol_*: volume fraction (0-1) from mixture_comp_vol (%).
# Source file SHA-256:
# sha256:0b65a4a2dc572bdff5e1806c873cf0c9b926bef4eddea53bf148e5072f95c576  database/cheetah/cheetah_mixture_composition.dat
# sha256:fd67fc95758fc0b6d821719b033220056c85634dc6b1ff80d4af1367ffe33e77  database/cheetah/cheetah_mixture.dat
# sha256:1d13603eddbb4b1b3d570458ad256027ae8f640357a3b0652f0ae490b662cbdd  database/cheetah/cheetah_materials.dat
# sha256:ce7d6cbbd56b26c671f69dcdcaebe097f6e4f5002713180cb96803fd3ed91910  database/cheetah/cheetah_cetane_number.dat
# Source commits:
# git:d85ff2d9701a46efd8a3e2d0bfed3ccf3c4b6ffe  database/cheetah/cheetah_mixture_composition.dat
# git:653076ba7de402ff9412600afa55b507625c6eb6  database/cheetah/cheetah_mixture.dat
# git:d85ff2d9701a46efd8a3e2d0bfed3ccf3c4b6ffe  database/cheetah/cheetah_materials.dat
# git:d85ff2d9701a46efd8a3e2d0bfed3ccf3c4b6ffe  database/cheetah/cheetah_cetane_number.dat
#
#-----------------------------------------------------------------------------------------------------------------------
# Data
#-----------------------------------------------------------------------------------------------------------------------
cn_mxtr_selfies_id	mixture_id	mixture_name	mixture_type	cpnt_selfies_1	cpnt_selfies_2	cpnt_selfies_3	cpnt_selfies_4	cpnt_selfies_5	cpnt_selfies_6	cpnt_selfies_7	cpnt_selfies_8	cpnt_selfies_9	cpnt_selfies_10	cpnt_vol_1	cpnt_vol_2	cpnt_vol_3	cpnt_vol_4	cpnt_vol_5	cpnt_vol_6	cpnt_vol_7	cpnt_vol_8	cpnt_vol_9	cpnt_vol_10	CN
CNMX_TRDS_A0_005172	CHTA_MXTR_A0_007769	ethylcyclohexane/heptane 69/31 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.900000E-01	3.100000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.944630E+01
CNMX_TRDS_A0_005173	CHTA_MXTR_A0_007770	ethylcyclohexane/heptane 68/32 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.800000E-01	3.200000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.959170E+01
CNMX_TRDS_A0_005174	CHTA_MXTR_A0_007771	ethylcyclohexane/heptane 67/33 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.700000E-01	3.300000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.973890E+01
CNMX_TRDS_A0_005175	CHTA_MXTR_A0_007772	ethylcyclohexane/heptane 66/34 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.600000E-01	3.400000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.988790E+01
CNMX_TRDS_A0_005176	CHTA_MXTR_A0_007773	ethylcyclohexane/heptane 65/35 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.500000E-01	3.500000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.003860E+01
CNMX_TRDS_A0_005177	CHTA_MXTR_A0_007774	ethylcyclohexane/heptane 64/36 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.400000E-01	3.600000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.019110E+01
CNMX_TRDS_A0_005178	CHTA_MXTR_A0_007775	ethylcyclohexane/heptane 63/37 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.300000E-01	3.700000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.034530E+01
CNMX_TRDS_A0_005179	CHTA_MXTR_A0_007776	ethylcyclohexane/heptane 62/38 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.200000E-01	3.800000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.050130E+01
CNMX_TRDS_A0_005180	CHTA_MXTR_A0_007777	ethylcyclohexane/heptane 61/39 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.100000E-01	3.900000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.065900E+01
CNMX_TRDS_A0_005181	CHTA_MXTR_A0_007778	ethylcyclohexane/heptane 60/40 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.000000E-01	4.000000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.081860E+01
CNMX_TRDS_A0_005182	CHTA_MXTR_A0_007779	ethylcyclohexane/heptane 59/41 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.900000E-01	4.100000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.097980E+01
CNMX_TRDS_A0_005183	CHTA_MXTR_A0_007780	ethylcyclohexane/heptane 58/42 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.800000E-01	4.200000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.114290E+01
CNMX_TRDS_A0_005184	CHTA_MXTR_A0_007781	ethylcyclohexane/heptane 57/43 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.700000E-01	4.300000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.130770E+01
CNMX_TRDS_A0_005185	CHTA_MXTR_A0_007782	ethylcyclohexane/heptane 56/44 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.600000E-01	4.400000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.147420E+01
CNMX_TRDS_A0_005186	CHTA_MXTR_A0_007783	ethylcyclohexane/heptane 55/45 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.500000E-01	4.500000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.164250E+01
CNMX_TRDS_A0_005187	CHTA_MXTR_A0_007784	ethylcyclohexane/heptane 54/46 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.400000E-01	4.600000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.181260E+01
CNMX_TRDS_A0_005188	CHTA_MXTR_A0_007785	ethylcyclohexane/heptane 53/47 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.300000E-01	4.700000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.198450E+01
CNMX_TRDS_A0_005189	CHTA_MXTR_A0_007786	ethylcyclohexane/heptane 52/48 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.200000E-01	4.800000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.215810E+01
CNMX_TRDS_A0_005190	CHTA_MXTR_A0_007787	ethylcyclohexane/heptane 51/49 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.100000E-01	4.900000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.233340E+01
CNMX_TRDS_A0_005191	CHTA_MXTR_A0_007788	ethylcyclohexane/heptane 50/50 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C]	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.000000E-01	5.000000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.251050E+01
CNMX_TRDS_A0_005192	CHTA_MXTR_A0_007789	ethylcyclohexane/heptane 49/51 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C]	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.100000E-01	4.900000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.268940E+01
CNMX_TRDS_A0_005193	CHTA_MXTR_A0_007790	ethylcyclohexane/heptane 48/52 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C]	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.200000E-01	4.800000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.287000E+01
CNMX_TRDS_A0_005194	CHTA_MXTR_A0_007791	ethylcyclohexane/heptane 47/53 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C]	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.300000E-01	4.700000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.305240E+01
CNMX_TRDS_A0_005195	CHTA_MXTR_A0_007792	ethylcyclohexane/heptane 46/54 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C]	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.400000E-01	4.600000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.323660E+01
CNMX_TRDS_A0_005196	CHTA_MXTR_A0_007793	ethylcyclohexane/heptane 45/55 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C]	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.500000E-01	4.500000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.342250E+01
CNMX_TRDS_A0_005197	CHTA_MXTR_A0_007794	ethylcyclohexane/heptane 44/56 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C]	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.600000E-01	4.400000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.361020E+01
CNMX_TRDS_A0_005198	CHTA_MXTR_A0_007795	ethylcyclohexane/heptane 43/57 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C]	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.700000E-01	4.300000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.379960E+01
CNMX_TRDS_A0_005199	CHTA_MXTR_A0_007796	ethylcyclohexane/heptane 42/58 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C]	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.800000E-01	4.200000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.399080E+01
CNMX_TRDS_A0_005200	CHTA_MXTR_A0_007797	ethylcyclohexane/heptane 41/59 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C]	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.900000E-01	4.100000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.418380E+01
CNMX_TRDS_A0_005201	CHTA_MXTR_A0_007798	ethylcyclohexane/heptane 40/60 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C]	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.000000E-01	4.000000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.437850E+01
CNMX_TRDS_A0_005202	CHTA_MXTR_A0_007799	ethylcyclohexane/heptane 39/61 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C]	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.100000E-01	3.900000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.457500E+01
CNMX_TRDS_A0_005203	CHTA_MXTR_A0_007800	ethylcyclohexane/heptane 38/62 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C]	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.200000E-01	3.800000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.477320E+01
CNMX_TRDS_A0_005204	CHTA_MXTR_A0_007801	ethylcyclohexane/heptane 37/63 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C]	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.300000E-01	3.700000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.497320E+01
CNMX_TRDS_A0_005205	CHTA_MXTR_A0_007802	ethylcyclohexane/heptane 36/64 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C]	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.400000E-01	3.600000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.517500E+01
CNMX_TRDS_A0_005206	CHTA_MXTR_A0_007803	ethylcyclohexane/heptane 35/65 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C]	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.500000E-01	3.500000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.537850E+01
CNMX_TRDS_A0_005207	CHTA_MXTR_A0_007804	ethylcyclohexane/heptane 34/66 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C]	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.600000E-01	3.400000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.558380E+01
CNMX_TRDS_A0_005208	CHTA_MXTR_A0_007805	ethylcyclohexane/heptane 33/67 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C]	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.700000E-01	3.300000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.579080E+01
CNMX_TRDS_A0_005209	CHTA_MXTR_A0_007806	ethylcyclohexane/heptane 32/68 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C]	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.800000E-01	3.200000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.599960E+01
CNMX_TRDS_A0_005210	CHTA_MXTR_A0_007807	ethylcyclohexane/heptane 31/69 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C]	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.900000E-01	3.100000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.621020E+01
CNMX_TRDS_A0_005211	CHTA_MXTR_A0_007808	ethylcyclohexane/heptane 29/71 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C]	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.100000E-01	2.900000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.663660E+01
CNMX_TRDS_A0_005212	CHTA_MXTR_A0_007809	ethylcyclohexane/heptane 28/72 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C]	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.200000E-01	2.800000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.685240E+01
CNMX_TRDS_A0_005213	CHTA_MXTR_A0_007810	ethylcyclohexane/heptane 27/73 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C]	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.300000E-01	2.700000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.707000E+01
CNMX_TRDS_A0_005214	CHTA_MXTR_A0_007811	ethylcyclohexane/heptane 26/74 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C]	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.400000E-01	2.600000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.728940E+01
CNMX_TRDS_A0_005215	CHTA_MXTR_A0_007812	ethylcyclohexane/heptane 25/75 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C]	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.500000E-01	2.500000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.751050E+01
CNMX_TRDS_A0_005216	CHTA_MXTR_A0_007813	ethylcyclohexane/heptane 24/76 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C]	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.600000E-01	2.400000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.773340E+01
CNMX_TRDS_A0_005217	CHTA_MXTR_A0_007814	ethylcyclohexane/heptane 23/77 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C]	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.700000E-01	2.300000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.795800E+01
CNMX_TRDS_A0_005218	CHTA_MXTR_A0_007815	ethylcyclohexane/heptane 22/78 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C]	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.800000E-01	2.200000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.818440E+01
CNMX_TRDS_A0_005219	CHTA_MXTR_A0_007816	ethylcyclohexane/heptane 21/79 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C]	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.900000E-01	2.100000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.841260E+01
CNMX_TRDS_A0_005220	CHTA_MXTR_A0_007817	ethylcyclohexane/heptane 19/81 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C]	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.100000E-01	1.900000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.887420E+01
CNMX_TRDS_A0_005221	CHTA_MXTR_A0_007818	ethylcyclohexane/heptane 18/82 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C]	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.200000E-01	1.800000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.910760E+01
CNMX_TRDS_A0_005222	CHTA_MXTR_A0_007819	ethylcyclohexane/heptane 17/83 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C]	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.300000E-01	1.700000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.934290E+01
CNMX_TRDS_A0_005223	CHTA_MXTR_A0_007820	ethylcyclohexane/heptane 16/84 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C]	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.400000E-01	1.600000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.957980E+01
CNMX_TRDS_A0_005224	CHTA_MXTR_A0_007821	ethylcyclohexane/heptane 15/85 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C]	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.500000E-01	1.500000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.981850E+01
CNMX_TRDS_A0_005225	CHTA_MXTR_A0_007822	ethylcyclohexane/heptane 14/86 v/v	synthetic surrogate fuel	[C][C][C][C][C][C][C]	[C][C][C][C][C][C][C][C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.600000E-01	1.400000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	5.005900E+01
